ActivityIdentifier,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Skor_SAW,Peringkat
CA_BVR-AC2:20220126:1021:FM:PS:0.224:Hydro,7.95,162.09405044510385,0.1714,7.12,65.86257217573221,0.2678,3.1233735705209655,66.4,1.3,0.14755816419824516,1696
OVIWC-LP-SS-4-20231130-F,7.86,162.09405044510385,241.0,7.12,65.86257217573221,370.6,3.1233735705209655,66.4,1.7,0.14714608056490938,1697
MORONGO1_WQX-H000072920,8.16,162.09405044510385,229.69,7.12,65.86257217573221,353.4,3.1233735705209655,66.4,1.66,0.14589922220829696,1698
HPUL1EPA_WQX-CD-01:20230426:1235:FM:PS:,7.77,162.09405044510385,154.0,7.12,65.86257217573221,237.6,3.1233735705209655,66.4,1.69,0.14537195362131478,1699
nwisca.01.02105157,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,323.0,2.74,66.4,1.7,0.1452584639626723,1700
CA_BVR-FC2:20220308:0854:FM:PS:0.131:Hydro,7.72,162.09405044510385,0.249,7.12,65.86257217573221,0.389,3.1233735705209655,66.4,1.4,0.14517644921270406,1701
nwisca.01.02304063,8.7,162.09405044510385,246.45972997594052,7.12,50.8,673.0,3.1233735705209655,66.4,1.6,0.14445357985896323,1702
HPUL1EPA_WQX-MC-01:20230510:0850:FM:PS:,7.68,162.09405044510385,122.0,7.12,65.86257217573221,187.5,3.1233735705209655,66.4,1.68,0.14358099589423848,1703
nwisca.01.02304129,8.0,307.0,170.73,7.12,47.3,554.0,2.01,66.4,1.6,0.14318173686877667,1704
HPUL1EPA_WQX-CD-01:20230626:1628:FM:PS:,7.92,162.09405044510385,152.0,7.12,65.86257217573221,233.4,3.1233735705209655,66.4,1.65,0.1427129435538385,1705
HPUL1EPA_WQX-MC-02:20230215:1500:FM:PS:,7.76,162.09405044510385,119.0,7.12,65.86257217573221,182.4,3.1233735705209655,66.4,1.66,0.1422986634318654,1706
CORTINARANCHERIA_WQX-SW-2:202312211121:FM,-27.275,162.09405044510385,2234.0,7.12,65.86257217573221,3437.3,3.1233735705209655,66.4,-1.88,0.14190662462382975,1707
nwisca.01.02003430,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,152.0,2.0,66.4,1.6,0.14187937045245885,1708
nwisca.01.02003429,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,157.0,2.0,66.4,1.6,0.14187654255269355,1709
nwisca.01.02001783,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,355.0,4.6,66.4,1.7,0.14161856447386836,1710
nwisca.01.02001782,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,380.0,4.5,66.4,1.7,0.14085576453805163,1711
nwisca.01.02102932,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,952.0,6.4,66.4,1.7,0.14062066101174478,1712
nwisca.01.02100391,8.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,135.0,1.5,66.4,1.5,0.13988184005639293,1713
HPUL1EPA_WQX-MC-03:20230201:1318:FM:PS:,7.88,162.09405044510385,121.0,7.12,65.86257217573221,186.0,3.1233735705209655,66.4,1.62,0.13921589579468688,1714
HPUL1EPA_WQX-CD-01:20230517:1440:FM:PS:,7.73,162.09405044510385,158.0,7.12,65.86257217573221,243.1,3.1233735705209655,66.4,1.63,0.13889747385450846,1715
nwisca.01.02100176,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,409.0,2.5,66.4,1.6,0.13874357439982732,1716
nwisca.01.02100177,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,431.0,2.5,66.4,1.6,0.13874188994507092,1717
MORONGO1_WQX-MCN101922,8.67,162.09405044510385,267.8,7.12,65.86257217573221,412.0,3.1233735705209655,66.4,1.55,0.13853831538177816,1718
nwisca.01.02105783,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,188.0,1.41,66.4,1.5,0.13843702040240624,1719
nwisnv.01.02301279,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,62.0,2.46,66.4,1.6,0.1382195022423755,1720
NARS_WQX-240880_2324,7.99,162.09405044510385,246.45972997594052,7.12,26.8,338.4017245542537,3.1,66.4,1.6,0.13809321554658116,1721
HPUL1EPA_WQX-MC-02:20230426:1138:FM:PS:,7.61,162.09405044510385,120.0,7.12,65.86257217573221,185.2,3.1233735705209655,66.4,1.62,0.13676166379377483,1722
21NEV1_WQX-7200535-L-0.000,7.775573846153846,162.09405044510385,25.0,7.12,3.7,95.0,3.1233735705209655,66.4,1.6,0.13617172443958786,1723
nwisca.01.02301297,8.1,182.0,126.67,7.12,43.9,416.0,4.67,66.4,1.6,0.1356587402842741,1724
HPUL1EPA_WQX-CD-01:20210510:1637:FM:PS:,7.4,162.09405044510385,95.0,7.12,65.86257217573221,145.0,3.1233735705209655,66.4,1.62,0.1348727776735422,1725
HPUL1EPA_WQX-MC-02:20230524:1337:FM:PS:,7.41,162.09405044510385,129.0,7.12,65.86257217573221,199.0,3.1233735705209655,66.4,1.61,0.13386297379010972,1726
nwisca.01.02102934,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,965.0,6.8,66.4,1.6,0.13366124542030333,1727
HPUL1EPA_WQX-MC-03:20230524:1352:FM:PS:,7.4,162.09405044510385,131.0,7.12,65.86257217573221,21.6,3.1233735705209655,66.4,1.6,0.1332402041741808,1728
HPUL1EPA_WQX-CD-01:20230201:1247:FM:PS:,7.56,162.09405044510385,164.0,7.12,65.86257217573221,231.8,3.1233735705209655,66.4,1.59,0.13302552109775087,1729
nwisca.01.02303165,7.4,162.09405044510385,246.45972997594052,7.12,8.25,211.5,3.1233735705209655,66.4,1.6,0.13267915866590652,1730
nwisca.01.02001780,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,376.0,4.4,66.4,1.6,0.13160828885824127,1731
HPUL1EPA_WQX-MC-01:20230531:1120:FM:PS:,7.27,162.09405044510385,125.0,7.12,65.86257217573221,193.1,3.1233735705209655,66.4,1.6,0.13150342130797338,1732
nwisca.01.02004353,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,182.0,1.8,66.4,1.5,0.1309792539425068,1733
HPUL1EPA_WQX-MC-04:20230102:1220:FM:PS:,7.54,162.09405044510385,136.0,7.12,65.86257217573221,209.8,3.1233735705209655,66.4,1.57,0.13060248265143873,1734
nwisca.01.02001784,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,384.0,4.5,66.4,1.6,0.13054289455449902,1735
OVIWC-LP-SS-5-20220125-F,8.37,162.09405044510385,221.0,7.12,65.86257217573221,340.0,3.1233735705209655,66.4,1.5,0.12978572194007498,1736
nwisca.01.02100146,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,153.0,2.0,66.4,1.5,0.12928219917701084,1737
HPUL1EPA_WQX-MC-01:20230201:1355:FM:PS:,8.28,162.09405044510385,116.0,7.12,65.86257217573221,178.7,3.1233735705209655,66.4,1.5,0.12900337188231975,1738
HPUL1EPA_WQX-MC-01:20230808:1203:FM:PS:,6.74,162.09405044510385,130.0,7.12,65.86257217573221,200.2,3.1233735705209655,66.4,1.62,0.12884711249733907,1739
HPUL1EPA_WQX-CD-01:20230510:0946:FM:PS:,7.72,162.09405044510385,157.0,7.12,65.86257217573221,241.5,3.1233735705209655,66.4,1.54,0.12874996502806116,1740
nwisca.01.02100147,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,150.0,2.0,66.4,1.5,0.12837487258164543,1741
HPUL1EPA_WQX-MC-01:20230503:1420:FM:PS:,7.65,162.09405044510385,121.0,7.12,65.86257217573221,186.1,3.1233735705209655,66.4,1.53,0.12693976252637543,1742
nwisca.01.02100390,8.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,136.0,1.5,66.4,1.4,0.12652396206853112,1743
HPUL1EPA_WQX-CC-02:20230531:1025:FM:PS:,7.6,162.09405044510385,170.0,7.12,65.86257217573221,261.1,3.1233735705209655,66.4,1.53,0.12646438438591126,1744
MORONGO1_WQX-H000121323,8.0,162.09405044510385,200.0,7.12,65.86257217573221,307.2,3.1233735705209655,66.4,1.5,0.12642632406449011,1745
MORONGO1_WQX-HE1042021,7.74,162.09405044510385,177.68,7.12,65.86257217573221,273.4,3.1233735705209655,66.4,1.51,0.1253065299775107,1746
CA_BVR-LC01:20220809:1211:FM:PS:0.256:Hydro,7.76,162.09405044510385,0.2971,7.12,65.86257217573221,0.4643,3.1233735705209655,66.4,1.3,0.12450090665680955,1747
21NEV1_WQX-7181994-L-0.000,7.775573846153846,162.09405044510385,70.0,7.12,12.0,210.0,3.1233735705209655,66.4,1.5,0.12440642218394876,1748
HPUL1EPA_WQX-MC-03:20231227:0925:FM:PS:,7.56,162.09405044510385,129.0,7.12,65.86257217573221,198.4,3.1233735705209655,66.4,1.5,0.12245041775148607,1749
HPUL1EPA_WQX-MC-04:20230614:1510:FM:PS:,9.0,162.09405044510385,142.0,7.12,65.86257217573221,218.8,3.1233735705209655,66.4,1.4,0.12217784122304498,1750
CA_BVR-AC1:20220421:1104:FM:PS:0.198:Hydro,7.51,162.09405044510385,0.2435,7.12,65.86257217573221,0.198,3.1233735705209655,66.4,1.1,0.12209450972973634,1751
nwisca.01.02102108,7.5,162.09405044510385,246.45972997594052,7.12,42.54,69.0,3.1233735705209655,66.4,1.5,0.12203254266781272,1752
HPUL1EPA_WQX-MC-03:20230215:1515:FM:PS:,7.69,162.09405044510385,120.0,7.12,65.86257217573221,183.9,3.1233735705209655,66.4,1.48,0.12111057282085652,1753
HPUL1EPA_WQX-MC-04:20230517:1530:FM:PS:,7.4,162.09405044510385,144.0,7.12,65.86257217573221,221.5,3.1233735705209655,66.4,1.49,0.11973374404326872,1754
HPUL1EPA_WQX-MC-01:20230607:1112:FM:PS:,7.25,162.09405044510385,125.0,7.12,65.86257217573221,191.8,3.1233735705209655,66.4,1.5,0.11963457687670126,1755
HPUL1EPA_WQX-AC-01:20230503:1452:FM:PS:,7.63,162.09405044510385,185.0,7.12,65.86257217573221,285.1,3.1233735705209655,66.4,1.47,0.1192497669071266,1756
nwisca.01.02101013,7.1,162.09405044510385,246.45972997594052,7.12,20.7,41.0,3.1233735705209655,66.4,1.5,0.11852976545774813,1757
OVIWC-LP-SS-5-20231130-F,7.91,162.09405044510385,243.0,7.12,65.86257217573221,373.3,3.1233735705209655,66.4,1.44,0.11780869593954399,1758
nwisca.01.02001779,7.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,365.0,4.6,66.4,1.5,0.11779934101956846,1759
HPUL1EPA_WQX-MC-01:20231227:0900:FM:PS:,7.39,162.09405044510385,131.0,7.12,65.86257217573221,201.3,3.1233735705209655,66.4,1.47,0.11708765662187623,1760
MORONGO1_WQX-HW1102720,7.82,162.09405044510385,199.66,7.12,65.86257217573221,307.2,3.1233735705209655,66.4,1.44,0.11699829376145979,1761
nwisca.01.02001905,8.3,162.09405044510385,246.45972997594052,7.12,48.5,848.0,3.1233735705209655,66.4,1.4,0.11576843466132986,1762
NARS_WQX-259660_2324,7.32,162.09405044510385,246.45972997594052,7.12,0.302,338.4017245542537,1.68,66.4,1.4,0.11535551306089481,1763
nwisca.01.02100175,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,394.0,2.5,66.4,1.4,0.11460927879695298,1764
CA_BVR-MC2:20220323:0820:FM:PS:0.139:Hydro,7.17,162.09405044510385,0.1362,7.12,65.86257217573221,0.2128,3.1233735705209655,66.4,1.1,0.11426268585185984,1765
nwisnv.01.02200189,7.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,62.0,1.83,66.4,1.4,0.11384877163851315,1766
nwisca.01.02203530,8.0,162.09405044510385,246.45972997594052,7.12,15.3,162.5,3.1233735705209655,66.4,1.4,0.11310830412201073,1767
CA_BVR-FC2:20220316:1031:FM:PS:0.091:Hydro,7.84,162.09405044510385,0.2539,7.12,65.86257217573221,0.3966,3.1233735705209655,66.4,1.2,0.1122096131084554,1768
21NEV1_WQX-7181987-L-0.000,7.775573846153846,162.09405044510385,51.0,7.12,3.1,94.0,3.1233735705209655,66.4,1.4,0.11112859300461747,1769
21NEV1_WQX-7182197-L-0.000,7.775573846153846,162.09405044510385,94.0,7.12,4.3,130.0,3.1233735705209655,66.4,1.4,0.1110888309751576,1770
nwisca.01.02105158,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,145.0,1.39,66.4,1.3,0.11000338158869402,1771
HPUL1EPA_WQX-MC-01:20230426:1110:FM:PS:,7.8,162.09405044510385,16.0,7.12,65.86257217573221,178.9,3.1233735705209655,66.4,1.39,0.10984108993069064,1772
HPUL1EPA_WQX-AC-01:20230607:1147:FM:PS:,7.45,162.09405044510385,201.0,7.12,65.86257217573221,308.8,3.1233735705209655,66.4,1.41,0.10948992620640355,1773
MORONGO1_WQX-LMO021120,8.59,162.09405044510385,213.39,7.12,65.86257217573221,328.3,3.1233735705209655,66.4,1.34,0.10945877846029503,1774
HPUL1EPA_WQX-MC-04:20230531:1447:FM:PS:,7.88,162.09405044510385,146.0,7.12,65.86257217573221,224.3,3.1233735705209655,66.4,1.38,0.10909078373576414,1775
nwisca.01.02104469,7.5,162.09405044510385,246.45972997594052,7.12,35.2,121.0,3.1233735705209655,66.4,1.4,0.10859133656956316,1776
nwisca.01.02103089,8.4,162.09405044510385,246.45972997594052,7.12,65.86257217573221,173.0,1.86,66.4,1.3,0.10802554621112867,1777
HPUL1EPA_WQX-MC-03:20231102:0820:FM:PS:,6.67,162.09405044510385,163.0,7.12,65.86257217573221,250.7,3.1233735705209655,66.4,1.45,0.10789704082032109,1778
nwisca.01.02102933,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,950.0,6.9,66.4,1.4,0.10764208884522936,1779
nwisca.01.02101006,8.9,162.09405044510385,246.45972997594052,7.12,19.7,983.5,3.1233735705209655,66.4,1.3,0.10580869936690815,1780
nwisca.01.02104122,8.0,162.09405044510385,246.45972997594052,7.12,65.86257217573221,176.0,1.73,66.4,1.3,0.10563218115687081,1781
nwisca.01.02105154,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,160.0,1.48,66.4,1.3,0.10501082887322552,1782
nwisca.01.02001434,7.1,162.09405044510385,246.45972997594052,7.12,78.2,98.0,3.1233735705209655,66.4,1.4,0.10498115196844998,1783
HPUL1EPA_WQX-CC-02:20230215:1548:FM:PS:,7.94,162.09405044510385,162.0,7.12,65.86257217573221,249.0,3.1233735705209655,66.4,1.34,0.1035627805824825,1784
MORONGO1_WQX-BearCanyon071321,8.41,162.09405044510385,421.02,7.12,65.86257217573221,647.7,3.1233735705209655,66.4,1.31,0.10300836219139614,1785
MORONGO1_WQX-M001120920,8.59,162.09405044510385,270.76,7.12,65.86257217573221,416.6,3.1233735705209655,66.4,1.29,0.10133656239981262,1786
nwisca.01.02100179,7.9,162.09405044510385,246.45972997594052,7.12,65.86257217573221,394.0,2.5,66.4,1.3,0.09919719088486509,1787
HPUL1EPA_WQX-MC-04:20230524:1419:FM:PS:,7.78,162.09405044510385,145.0,7.12,65.86257217573221,223.2,3.1233735705209655,66.4,1.32,0.09894285894772262,1788
CORTINARANCHERIA_WQX-SW-1:202312211111:FM,-35.675,162.09405044510385,1762.0,7.12,65.86257217573221,2710.0,3.1233735705209655,66.4,-1.54,0.09848477155782209,1789
nwisca.01.02100178,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,400.0,2.5,66.4,1.3,0.09828758613059649,1790
nwisca.01.02203538,8.0,162.09405044510385,246.45972997594052,7.12,17.3,160.0,3.1233735705209655,66.4,1.3,0.0976975139983843,1791
OVIWC-LP-SS-1-20221012-F,8.36,162.09405044510385,54.0,7.12,65.86257217573221,83.7,3.1233735705209655,66.4,1.28,0.09767574527062911,1792
MORONGO1_WQX-HW1012723,7.83,162.09405044510385,207.29,7.12,65.86257217573221,318.9,3.1233735705209655,66.4,1.3,0.0961100268153475,1793
21NEV1_WQX-7182268-L-0.000,7.775573846153846,162.09405044510385,56.0,7.12,3.5,98.0,3.1233735705209655,66.4,1.3,0.09571064447594255,1794
21NEV1_WQX-7182199-L-0.000,7.775573846153846,162.09405044510385,65.0,7.12,2.6,110.0,3.1233735705209655,66.4,1.3,0.09569561998614659,1795
21NEV1_WQX-7182209-L-0.000,7.775573846153846,162.09405044510385,110.0,7.12,9.4,200.0,3.1233735705209655,66.4,1.3,0.0956404049861466,1796
nwisca.01.02102939,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,951.0,6.7,66.4,1.3,0.09327232371226443,1797
nwisca.01.02102110,7.5,162.09405044510385,246.45972997594052,7.12,51.6,134.0,3.1233735705209655,66.4,1.3,0.09316842708352682,1798
nwisca.01.02100392,8.3,162.09405044510385,246.45972997594052,7.12,65.86257217573221,136.0,1.5,66.4,1.2,0.09313110492567395,1799
HPUL1EPA_WQX-CD-01:20230719:1154:FM:PS:,7.6,162.09405044510385,156.0,7.12,65.86257217573221,239.5,3.1233735705209655,66.4,1.29,0.0923605193221895,1800
CA_BVR-LC01:20220531:1249:FM:PS:0.509:Hydro,8.08,162.09405044510385,0.2706,7.12,65.86257217573221,0.4224,3.1233735705209655,66.4,1.1,0.0910627862448879,1801
HPUL1EPA_WQX-LC-01:20230426:0949:FM:PS:,7.64,162.09405044510385,384.0,7.12,65.86257217573221,592.0,3.1233735705209655,66.4,1.28,0.09099183523137433,1802
HPUL1EPA_WQX-CD-01:20230208:1211:FM:PS:,8.0,162.09405044510385,151.0,7.12,65.86257217573221,231.6,3.1233735705209655,66.4,1.26,0.09082161810064004,1803
CA_BVR-AC4:20220506:1225:FM:PS:0.304:Hydro,7.18,162.09405044510385,0.2185,7.12,65.86257217573221,0.3414,3.1233735705209655,66.4,1.1,0.09046211371333329,1804
CA_BVR-AC1:20220426:1104:FM:PS:0.198:Hydro,7.51,162.09405044510385,0.2435,7.12,65.86257217573221,0.3805,3.1233735705209655,66.4,1.1,0.08939959076346388,1805
nwisca.01.02303164,7.0,162.09405044510385,246.45972997594052,7.12,10.3,234.5,3.1233735705209655,66.4,1.3,0.08857980516067357,1806
nwisca.01.02100386,7.6,162.09405044510385,246.45972997594052,7.12,65.86257217573221,132.0,1.5,66.4,1.2,0.08677047591497877,1807
HPUL1EPA_WQX-MC-02:20230503:1435:FM:PS:,7.66,162.09405044510385,124.0,7.12,65.86257217573221,190.8,3.1233735705209655,66.4,1.25,0.08596221842041665,1808
NARS_WQX-260520_2324,8.24,162.09405044510385,246.45972997594052,7.12,255.0,338.4017245542537,2.53,66.4,1.2,0.08416687199181894,1809
nwisca.01.02303826,8.4,162.09405044510385,246.45972997594052,7.12,79.1,1008.5,3.1233735705209655,66.4,1.2,0.08328213539641799,1810
MORONGO1_WQX-LMO110520,8.35,162.09405044510385,221.9,7.12,65.86257217573221,341.4,3.1233735705209655,66.4,1.2,0.08285374097008352,1811
HPUL1EPA_WQX-LC-01:20230510:1423:FM:PS:,7.93,162.09405044510385,400.0,7.12,65.86257217573221,615.0,3.1233735705209655,66.4,1.22,0.08284993843582966,1812
HPUL1EPA_WQX-CC-02:20230201:1440:FM:PS:,7.88,162.09405044510385,172.0,7.12,65.86257217573221,265.5,3.1233735705209655,66.4,1.22,0.0824242827980129,1813
MORONGO1_WQX-LMO102921,8.05,162.09405044510385,241.79,7.12,65.86257217573221,372.0,3.1233735705209655,66.4,1.21,0.08205503441204326,1814
HPUL1EPA_WQX-LC-01:20220323:1025:FM:PS:,9.98,162.09405044510385,363.0,7.12,65.86257217573221,558.0,3.1233735705209655,66.4,1.12,0.0809601481182296,1815
HPUL1EPA_WQX-CD-01:20230802:1443:FM:PS:,7.28,162.09405044510385,166.0,7.12,65.86257217573221,255.4,3.1233735705209655,66.4,1.24,0.08068010306807591,1816
nwisca.01.02100548,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,182.0,2.4,66.4,1.2,0.07995147616472903,1817
MORONGO1_WQX-HW1020122,7.97,162.09405044510385,187.13,7.12,65.86257217573221,287.9,3.1233735705209655,66.4,1.18,0.0754446776995184,1818
nwisca.01.02102107,7.2,162.09405044510385,246.45972997594052,7.12,56.3,253.0,3.1233735705209655,66.4,1.2,0.07241300907097475,1819
nwisca.01.02101821,7.1,162.09405044510385,246.45972997594052,7.12,25.1,44.0,3.1233735705209655,66.4,1.2,0.07175732033579685,1820
nwisca.01.02105153,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,150.0,1.37,66.4,1.1,0.06836571531555391,1821
NARS_WQX-241080_2324,8.33,162.09405044510385,246.45972997594052,7.12,11.5,338.4017245542537,1.85,66.4,1.1,0.06820978941517114,1822
nwisca.01.02105786,7.8,162.09405044510385,246.45972997594052,7.12,65.86257217573221,199.0,1.49,66.4,1.1,0.06744203946002764,1823
HPUL1EPA_WQX-CC-02:20230510:1020:FM:PS:,7.77,162.09405044510385,166.0,7.12,65.86257217573221,255.3,3.1233735705209655,66.4,1.14,0.06529171506279977,1824
HPUL1EPA_WQX-MC-04:20231128:0919:FM:PS:,7.44,162.09405044510385,170.0,7.12,65.86257217573221,261.7,3.1233735705209655,66.4,1.15,0.06443001027018763,1825
HPUL1EPA_WQX-MC-02:20230802:1407:FM:PS:,7.41,162.09405044510385,143.0,7.12,65.86257217573221,220.1,3.1233735705209655,66.4,1.15,0.06416703080202407,1826
nwisca.01.02203404,8.4,162.09405044510385,246.45972997594052,7.12,34.9,944.5,3.1233735705209655,66.4,1.1,0.06203304225456113,1827
nwisca.01.02100140,7.5,162.09405044510385,246.45972997594052,7.12,65.86257217573221,148.0,1.9,66.4,1.1,0.060277523934290034,1828
HPUL1EPA_WQX-MC-04:20230703:0757:FM:PS:,7.43,162.09405044510385,144.0,7.12,65.86257217573221,221.3,3.1233735705209655,66.4,1.13,0.06003147144709017,1829
nwisca.01.02105785,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,235.0,2.24,66.4,1.1,0.05960141753328957,1830
NARS_WQX-260060_2324,7.31,162.09405044510385,246.45972997594052,7.12,0.746,338.4017245542537,1.83,66.4,1.1,0.05911901458669139,1831
HPUL1EPA_WQX-MC-03:20230510:0922:FM:PS:,7.57,162.09405044510385,127.0,7.12,65.86257217573221,194.8,3.1233735705209655,66.4,1.12,0.05909615548473429,1832
MORONGO1_WQX-HW1041823,8.06,162.09405044510385,214.82,7.12,65.86257217573221,330.5,3.1233735705209655,66.4,1.1,0.05896868118712417,1833
nwisca.01.02100174,7.7,162.09405044510385,246.45972997594052,7.12,65.86257217573221,396.0,2.4,66.4,1.1,0.058661400157403065,1834
NARS_WQX-259620_2324,7.22,162.09405044510385,246.45972997594052,7.12,0.688,338.4017245542537,1.81,66.4,1.1,0.05848680626124875,1835
nwisca.01.02203531,7.9,162.09405044510385,246.45972997594052,7.12,21.9,175.0,3.1233735705209655,66.4,1.1,0.05755042332280996,1836
21NEV1_WQX-7182276-L-0.000,7.775573846153846,162.09405044510385,60.0,7.12,4.2,96.0,3.1233735705209655,66.4,1.1,0.05648274450537738,1837
HPUL1EPA_WQX-CC-02:20220323:1225:FM:PS:,7.53,162.09405044510385,170.0,7.12,65.86257217573221,261.6,3.1233735705209655,66.4,1.11,0.05645855257888238,1838
MORONGO1_WQX-H000042722,8.22,162.09405044510385,225.02,7.12,65.86257217573221,346.2,3.1233735705209655,66.4,1.08,0.05569915243057488,1839
MORONGO1_WQX-H000042022,8.22,162.09405044510385,242.45,7.12,65.86257217573221,373.0,3.1233735705209655,66.4,1.08,0.05569635128198802,1840
nwisca.01.02102940,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,962.0,6.8,66.4,1.1,0.05397378903733607,1841
nwisca.01.02102942,8.1,162.09405044510385,246.45972997594052,7.12,65.86257217573221,972.0,6.8,66.4,1.1,0.05397364469427507,1842
nwisca.01.02101823,7.5,162.09405044510385,246.45972997594052,7.12,54.84,136.0,3.1233735705209655,66.4,1.1,0.0539361766192194,1843
nwisca.01.02102105,7.5,162.09405044510385,246.45972997594052,7.12,44.9,151.0,3.1233735705209655,66.4,1.1,0.05392631807812087,1844
HPUL1EPA_WQX-MC-04:20230426:1400:FM:PS:,7.74,162.09405044510385,128.0,7.12,65.86257217573221,196.9,3.1233735705209655,66.4,1.09,0.0537478500987279,1845
HPUL1EPA_WQX-CD-01:20230503:1500:FM:PS:,7.74,162.09405044510385,155.0,7.12,65.86257217573221,237.9,3.1233735705209655,66.4,1.09,0.053736036534510256,1846
MORONGO1_WQX-H000122121,7.62,162.09405044510385,243.83,7.12,65.86257217573221,375.1,3.1233735705209655,66.4,1.09,0.05262437592647734,1847
nwisca.01.02001433,7.2,162.09405044510385,246.45972997594052,7.12,32.4,64.0,3.1233735705209655,66.4,1.1,0.051320551869887876,1848
